Country,Bank,BankName value,Schemes
DE,Sparkasse Westmünsterland,de-sparkasse-coesfeld-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Spree-Neiße,de-sparkasse-cottbus-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Dachau,de-sparkasse-dachau-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Darmstadt,de-sparkasse-darmstadt-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Deggendorf,de-sparkasse-deggendorf-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Neubrandenburg-Demmin,de-sparkasse-demmin-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Wartburg-Sparkasse,de-sparkasse-dermbach-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Paderborn-Detmold-Höxter,de-sparkasse-detmold-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Dieburg,de-sparkasse-dieburg-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Dillenburg,de-sparkasse-dillenburg-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Donauwörth,de-sparkasse-donauwörth-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Donnersberg,de-sparkasse-donnersberg-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Dortmund,de-sparkasse-dortmund-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Ostsächsische Sparkasse Dresden,de-sparkasse-dresden-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Duderstadt,de-sparkasse-duderstadt-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Duisburg,de-sparkasse-duisburg-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Düren,de-sparkasse-düren-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Stadtsparkasse Düsseldorf,de-sparkasse-düsseldorf-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Elmshorn,de-sparkasse-elmshorn-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Emden,de-sparkasse-emden-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Engen-Gottmadingen,de-sparkasse-engen-gottmadingen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Erding-Dorfen,de-sparkasse-erding-dorfen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Mittelthüringen,de-sparkasse-erfurt-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Essen,de-sparkasse-essen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Holstein,de-sparkasse-eutin-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Elbe-Elster,de-sparkasse-finsterwalde-ob,SEPA_CREDIT_TRANSFER
DE,Sparkasse Forchheim,de-sparkasse-forchheim-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Frankfurter Sparkasse,de-sparkasse-frankfurt-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Oder-Spree,de-sparkasse-frankfurt_oder-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Mittelsachsen,de-sparkasse-freiberg-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Freiburg-Nördlicher Breisgau,de-sparkasse-freiburg-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Freising Moosburg,de-sparkasse-freising-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Freyung-Grafenau,de-sparkasse-freyung-grafenau-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Fulda,de-sparkasse-fulda-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Fürstenfeldbruck,de-sparkasse-fürstenfeldbruck-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Fürth,de-sparkasse-fürth-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Gelsenkirchen,de-sparkasse-gelsenkirchen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Sparkasse Gera-Greiz,de-sparkasse-gera-greiz-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
